14,0.954365907913
42,0.954410692942
6,0.954394980576
44,0.954410665592
41,0.954410720292
35,0.95441085704
45,0.954410665592
51,0.954410665592
38,0.95441082969
63,0.954410665592
25,0.954410378421
23,0.954409913477
29,0.954410966438
60,0.954410665592
47,0.954410665592
59,0.954410665592
32,0.95441085704
5,0.954310292427
55,0.954410665592
27,0.95441085704
54,0.954410665592
56,0.954410665592
26,0.954410296372
62,0.954410665592
18,0.954406234951
13,0.954368724925
10,0.954362106313
15,0.954393859241
22,0.954410186974
3,0.954047982065
20,0.954406303325
34,0.95441085704
40,0.954410747641
8,0.954351180133
9,0.954378721217
16,0.954388197866
52,0.954410665592
36,0.95441085704
53,0.954410665592
61,0.954410665592
24,0.954409571607
12,0.954372170979
57,0.954410665592
final,0.954410665592
21,0.954405961455
19,0.954408463947
43,0.954410665592
17,0.954406070853
50,0.954410665592
37,0.95441085704
49,0.954410665592
4,0.954143035726
7,0.954362489208
1,0.951555650732
39,0.954410802341
33,0.95441085704
58,0.954410665592
11,0.954349812652
28,0.954410665592
31,0.954410884389
30,0.954410911739
48,0.954410665592
46,0.954410665592
2,0.953923486521
